refArea,Existence of educational resources - exists,Type and size of educational resources - vocational institute,Observation URI,references,publisher,Existence of educational resources - does not exist,Nb of universities by type - Lebanese University branches,Public school coverage index (number of schools per citizen),Type and size of educational resources - public schools,Type and size of educational resources - universities,Town,Nb of universities by type - Private universities,dataset,Type and size of educational resources - private schools
https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rmeilet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2650,1,0,Rmeilet Ech-Chouf,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2
http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rouayssrt+El-Ballout,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rouayssrt El-Ballout,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Roum,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,750,1,0,Roum,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Roumieh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Roumieh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Nabatieh_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Roumine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,833,3,0,Roumine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Saadine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Saadine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/ZahlÃ©_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Saadnayel,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6166,3,0,Saadnayel,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Saaideh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Saaideh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sabbah,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Sabbah,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sadiqine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,1,0,Sadiqine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Safad+Al-Battikh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Safad Al-Battikh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Safra+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,9100,1,0,Safra Kesrouane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Western_Beqaa_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Saghbine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,7700,1,0,Saghbine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2
https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sahle,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Sahle,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Sidon_District,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Saida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,2,3472,36,3,Saida,2,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,41
http://dbpedia.org/resource/Sidon_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Saksakiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4500,2,0,Saksakiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Salhiyet+Saida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Salhiyet Saida,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Salima+Baabda,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5600,1,0,Salima Baabda,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sammaqiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1242,1,0,Sammaqiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sanaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Sanaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Marjeyoun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Saouanet+Marjayoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Saouanet Marjayoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Saoufar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Saoufar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sarafand,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Sarafand,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Nabatieh_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sarba+En-Nabatieh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Sarba En-Nabatieh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sariita,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Sariita,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sarin+Fawqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,15000,1,0,Sarin Fawqa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3
https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sayssouq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Sayssouq,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Zgharta_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sebaal+Zgharta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,750,2,0,Sebaal Zgharta,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Hermel_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sehjoud,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1150,2,0,Sehjoud,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Selaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4500,1,0,Selaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Selaata,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Selaata,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Selfaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Selfaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Semqaniyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Semqaniyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Seraal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Seraal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Serraaine+Et-Tahta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Serraaine Et-Tahta,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sfaray,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Sfaray,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sfaynet+El-Qaitaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5000,1,0,Sfaynet El-Qaitaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sfinet+Ed-Draib,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Sfinet Ed-Draib,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sfireh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4333,3,0,Sfireh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Hermel_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Shawagheer+El-Faouqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6800,1,0,Shawagheer El-Faouqa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Shayleh+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Shayleh Kesrouane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sibline,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,9000,1,0,Sibline,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1,3,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sindianet+Zeidane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,214,21,0,Sindianet Zeidane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,11
https://dbpedia.org/page/Nabatieh_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sini,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Sini,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Matn_District,1,3,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sinn+El-Fil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,1,45000,2,3,Sinn El-Fil,2,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,7
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sir+Ed-Danniyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Sir Ed-Danniyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Nabatieh_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sir+El-Gharbiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,10000,1,0,Sir El-Gharbiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sirhmoul,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Sirhmoul,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sirjbal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Sirjbal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Western_Beqaa_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sohmor,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4000,2,0,Sohmor,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Western_Beqaa_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Soltan+Yacoub+el+Aradi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2000,2,0,Soltan Yacoub el Aradi,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Western_Beqaa_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Souairi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3750,2,0,Souairi,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2
https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Souaisset+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2400,1,0,Souaisset Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Matn_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Soufaileh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,1,0,Soufaileh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Bint_Jbeil_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Soultaniyet+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Soultaniyet Bent Jbeil,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2
http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Souq+El-Gharb,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Souq El-Gharb,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Sour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Sour,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Srar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Srar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Srayri,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Srayri,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Srifa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Srifa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Srobbine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Srobbine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Taaid,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Taaid,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/ZahlÃ©_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Taalbaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Taalbaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Aley_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Taazaniyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,100,1,0,Taazaniyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tabarja,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Tabarja,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Tahouitat+El+Ghadir,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Tahouitat El Ghadir,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
